Hostname,Time,Arch,Physical CPUs,Count,Running,Blocked,Paused,Shutdown,Shutoff,Crashed,Active,Inactive,%CPU,Total hardware memory (KB),Total memory (KB),Total guest memory (KB),Total CPU time (ns),Domain ID,Domain name,CPU (ns),%CPU,Mem (bytes),%Mem,Block RDBY,Block WRBY,Net RXBY,Net TXBY
kone.example.org,19:00:49,x86_64,104,48,4,0,0,0,0,0,4,44,4.8,791227884,29360128,29360128,1310000000,6,vm2,390000000.,1.42669095184,8388608,1,0,0,244295,7701776,7,vm3,430000000.,1.57301822895,8388608,1,0,0,201868,5526544,8,vm4,410000000.,1.49985459039,8388608,1,0,0,222148,6208392,116,vm1,80000000.,0.292654554223,4194304,0,0,0,168,0
kone.example.org,19:00:49,x86_64,104,48,4,0,0,0,0,0,4,44,4.6,791227884,29360128,29360128,1250000000,6,vm2,390000000.,1.42989066254,8388608,1,0,0,227082,7102076,7,vm3,390000000.,1.42989066254,8388608,1,0,0,199321,5783934,8,vm4,400000000.,1.46655452569,8388608,1,0,0,235794,6937408,116,vm1,70000000.,0.256647041995,4194304,0,0,0,84,0
kone.example.org,19:00:49,x86_64,104,48,4,0,0,0,0,0,4,44,4.7,791227884,29360128,29360128,1310000000,6,vm2,380000000.,1.37642053659,8388608,1,0,0,208588,6349380,7,vm3,410000000.,1.48508531579,8388608,1,0,0,196283,5715480,8,vm4,450000000.,1.62997168806,8388608,1,0,0,191522,5389702,116,vm1,70000000.,0.253551151476,4194304,0,0,0,0,378
kone.example.org,19:00:50,x86_64,104,48,4,0,0,0,0,0,4,44,4.7,791227884,29360128,29360128,1300000000,6,vm2,380000000.,1.38635294072,8388608,1,0,0,217812,6655264,7,vm3,420000000.,1.53228482921,8388608,1,0,0,198757,5867390,8,vm4,430000000.,1.56876780134,8388608,1,0,0,185999,5063206,116,vm1,70000000.,0.255380804869,4194304,0,0,0,0,0
kone.example.org,19:00:50,x86_64,104,48,4,0,0,0,0,0,4,44,4.6,791227884,29360128,29360128,1260000000,6,vm2,380000000.,1.40000032325,8388608,1,0,0,235548,7196040,7,vm3,370000000.,1.36315820948,8388608,1,0,0,210495,6326180,8,vm4,430000000.,1.58421089209,8388608,1,0,0,202861,5467764,116,vm1,80000000.,0.294736910157,4194304,0,0,0,168,0
kone.example.org,19:00:50,x86_64,104,48,4,0,0,0,0,0,4,44,4.7,791227884,29360128,29360128,1290000000,6,vm2,390000000.,1.43200875485,8388608,1,0,0,239991,7113832,7,vm3,410000000.,1.50544510126,8388608,1,0,0,198175,5714556,8,vm4,430000000.,1.57888144766,8388608,1,0,0,213550,6055480,116,vm1,60000000.,0.220309039208,4194304,0,0,0,84,0
kone.example.org,19:00:51,x86_64,104,48,4,0,0,0,0,0,4,44,4.5,791227884,29360128,29360128,1240000000,6,vm2,380000000.,1.37798735953,8388608,1,0,0,210853,6455184,7,vm3,400000000.,1.45051301003,8388608,1,0,0,219121,6361136,8,vm4,380000000.,1.37798735953,8388608,1,0,0,234843,6749312,116,vm1,80000000.,0.290102602005,4194304,0,0,0,0,378
kone.example.org,19:00:51,x86_64,104,48,4,0,0,0,0,0,4,44,4.6,791227884,29360128,29360128,1270000000,6,vm2,400000000.,1.45688731943,8388608,1,0,0,210121,6243576,7,vm3,390000000.,1.42046513644,8388608,1,0,0,193228,5573568,8,vm4,400000000.,1.45688731943,8388608,1,0,0,210943,6173040,116,vm1,80000000.,0.291377463885,4194304,0,0,0,0,0
kone.example.org,19:00:51,x86_64,104,48,4,0,0,0,0,0,4,44,4.8,791227884,29360128,29360128,1320000000,6,vm2,440000000.,1.60722228481,8388608,1,0,0,217129,6008450,7,vm3,410000000.,1.49763894721,8388608,1,0,0,195272,5549744,8,vm4,400000000.,1.46111116801,8388608,1,0,0,219004,6420000,116,vm1,70000000.,0.255694454402,4194304,0,0,0,168,0
kone.example.org,19:00:51,x86_64,104,48,4,0,0,0,0,0,4,44,4.7,791227884,29360128,29360128,1280000000,6,vm2,430000000.,1.56656981394,8388608,1,0,0,194578,5503038,7,vm3,390000000.,1.42084238939,8388608,1,0,0,219651,6408388,8,vm4,400000000.,1.45727424553,8388608,1,0,0,209410,5691044,116,vm1,60000000.,0.218591136829,4194304,0,0,0,84,0
kone.example.org,19:00:52,x86_64,104,48,4,0,0,0,0,0,4,44,4.3,791227884,29360128,29360128,1190000000,6,vm2,360000000.,1.31542896163,8388608,1,0,0,242343,7231308,7,vm3,410000000.,1.49812742853,8388608,1,0,0,193711,5855628,8,vm4,380000000.,1.38850834839,8388608,1,0,0,221038,6302348,116,vm1,40000000.,0.146158773515,4194304,0,0,0,0,378
kone.example.org,19:00:52,x86_64,104,48,4,0,0,0,0,0,4,44,4.6,791227884,29360128,29360128,1250000000,6,vm2,380000000.,1.39039920474,8388608,1,0,0,222411,6651078,7,vm3,430000000.,1.57334646852,8388608,1,0,0,188522,5279440,8,vm4,380000000.,1.39039920474,8388608,1,0,0,230433,6984440,116,vm1,60000000.,0.219536716538,4194304,0,0,0,84,0
kone.example.org,19:00:52,x86_64,104,48,4,0,0,0,0,0,4,44,4.8,791227884,29360128,29360128,1320000000,6,vm2,430000000.,1.57806824889,8388608,1,0,0,198061,5636534,7,vm3,420000000.,1.54136898729,8388608,1,0,0,187403,5161796,8,vm4,390000000.,1.43127120248,8388608,1,0,0,218166,6526032,116,vm1,80000000.,0.293594092817,4194304,0,0,0,168,0
kone.example.org,19:00:52,x86_64,104,48,4,0,0,0,0,0,4,44,4.8,791227884,29360128,29360128,1290000000,6,vm2,430000000.,1.58986352329,8388608,1,0,0,204386,5586526,7,vm3,400000000.,1.47894281236,8388608,1,0,0,197770,5808604,8,vm4,400000000.,1.47894281236,8388608,1,0,0,205579,6173040,116,vm1,60000000.,0.221841421854,4194304,0,0,0,0,0
kone.example.org,19:00:53,x86_64,104,48,4,0,0,0,0,0,4,44,4.7,791227884,29360128,29360128,1280000000,6,vm2,440000000.,1.60745959936,8388608,1,0,0,196015,5442654,7,vm3,370000000.,1.35172739037,8388608,1,0,0,238196,7431388,8,vm4,390000000.,1.4247937358,8388608,1,0,0,196771,5896952,116,vm1,80000000.,0.292265381703,4194304,0,0,0,0,378
kone.example.org,19:00:53,x86_64,104,48,4,0,0,0,0,0,4,44,4.6,791227884,29360128,29360128,1280000000,6,vm2,430000000.,1.56181099097,8388608,1,0,0,209395,5984944,7,vm3,390000000.,1.41652624763,8388608,1,0,0,206956,6102588,8,vm4,390000000.,1.41652624763,8388608,1,0,0,235407,7013644,116,vm1,70000000.,0.254248300856,4194304,0,0,0,84,0
kone.example.org,19:00:53,x86_64,104,48,4,0,0,0,0,0,4,44,4.7,791227884,29360128,29360128,1290000000,6,vm2,440000000.,1.60976650692,8388608,1,0,0,223237,6079076,7,vm3,380000000.,1.39025289234,8388608,1,0,0,212569,6466940,8,vm4,400000000.,1.4634240972,8388608,1,0,0,227976,7019784,116,vm1,70000000.,0.25609921701,4194304,0,0,0,168,0
kone.example.org,19:00:53,x86_64,104,48,4,0,0,0,0,0,4,44,4.7,791227884,29360128,29360128,1280000000,6,vm2,430000000.,1.57298826607,8388608,1,0,0,193403,5361639,7,vm3,390000000.,1.42666377621,8388608,1,0,0,215907,6484980,8,vm4,380000000.,1.39008265374,8388608,1,0,0,203377,6124858,116,vm1,80000000.,0.292648979735,4194304,0,0,0,0,0
kone.example.org,19:00:54,x86_64,104,48,4,0,0,0,0,0,4,44,4.7,791227884,29360128,29360128,1290000000,6,vm2,430000000.,1.56168159708,8388608,1,0,0,195967,5603061,7,vm3,400000000.,1.45272706705,8388608,1,0,0,203647,5908352,8,vm4,390000000.,1.41640889038,8388608,1,0,0,213067,6515114,116,vm1,70000000.,0.254227236734,4194304,0,0,0,0,378
kone.example.org,19:00:54,x86_64,104,48,4,0,0,0,0,0,4,44,4.7,791227884,29360128,29360128,1280000000,6,vm2,430000000.,1.58468427053,8388608,1,0,0,225583,6143472,7,vm3,390000000.,1.43727178025,8388608,1,0,0,215401,6420000,8,vm4,390000000.,1.43727178025,8388608,1,0,0,237722,7337348,116,vm1,70000000.,0.257971857994,4194304,0,0,0,84,0
kone.example.org,19:00:54,x86_64,104,48,4,0,0,0,0,0,4,44,4.6,791227884,29360128,29360128,1250000000,6,vm2,430000000.,1.58078841882,8388608,1,0,0,207700,5832200,7,vm3,380000000.,1.39697581198,8388608,1,0,0,208255,6161284,8,vm4,380000000.,1.39697581198,8388608,1,0,0,232974,7102076,116,vm1,60000000.,0.220575128207,4194304,0,0,0,168,0
kone.example.org,19:00:54,x86_64,104,48,4,0,0,0,0,0,4,44,4.6,791227884,29360128,29360128,1250000000,6,vm2,420000000.,1.53518036617,8388608,1,0,0,192109,5420656,7,vm3,380000000.,1.38897271225,8388608,1,0,0,217779,6690532,8,vm4,370000000.,1.35242079877,8388608,1,0,0,225187,6737328,116,vm1,80000000.,0.292415307843,4194304,0,0,0,0,378
kone.example.org,19:00:55,x86_64,104,48,4,0,0,0,0,0,4,44,4.7,791227884,29360128,29360128,1280000000,6,vm2,430000000.,1.56987692581,8388608,1,0,0,185054,5220576,7,vm3,380000000.,1.38733309722,8388608,1,0,0,223875,6831604,8,vm4,390000000.,1.42384186294,8388608,1,0,0,194758,5860170,116,vm1,80000000.,0.292070125731,4194304,0,0,0,0,0
